Metric,temp_3 (Â°C),SR (W/mt2),PM2.5 (Âµg/mÂ³),WS (m/s),PM10 (Âµg/mÂ³),NO2 (Âµg/mÂ³),AC POWER-3 (W),AC CURRENT-1 (A),AC VOLTAGE-3 (V),DC-Voltage,DC-Power,metric_date,metric_time,dust_conc
11/5/2023 14:00,57.1,197.3,446.1,0.65,446.1,26.49,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,131.191773858484
11/5/2023 14:15,57.1,193.6,484.7,0.67,484.7,26.93,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,130.146172221817
11/5/2023 14:30,57.1,197.6,485.2,0.55,485.2,24.46,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,136.419782041819
11/5/2023 14:45,57.1,184.2,485.2,0.45,485.2,26.4,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,141.647790225153
11/5/2023 15:00,57.1,156.2,485.2,0.55,485.2,27.8,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,136.419782041819
11/5/2023 15:15,57.1,130.7,372.9,0.41,372.9,27.45,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,143.738993498487
11/5/2023 15:30,57.1,92,371.7,0.33,371.7,24.23,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,147.921400045155
11/5/2023 15:45,57.1,80.3,371.7,0.42,371.7,25.77,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,143.216192680154
11/5/2023 16:00,57.1,64.2,371.7,0.3,371.7,24.87,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,149.489802500155
11/5/2023 16:15,57.1,52.5,351.6,0.07,351.6,27.32,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,161.514221321825
11/5/2023 16:30,57.1,41,351.4,0.04,351.4,30.23,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,163.082623776825
11/5/2023 16:45,57.1,29.8,351.4,0.09,351.4,32.33,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 17:00,57.1,19.4,351.4,0.09,351.4,29.63,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 17:15,57.1,9.6,335.1,0.09,335.1,28.16,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 17:30,57.1,3.6,334.9,0.09,334.9,35.13,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 17:45,57.1,1.5,334.9,0.09,334.9,39.03,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 18:00,57.1,1.6,334.9,0.09,334.9,34.02,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 18:15,57.1,2,348.7,0.09,348.7,35.19,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 18:30,57.1,2.8,348.9,0.09,348.9,31.64,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 18:45,57.1,3.2,348.9,0.09,348.9,34.03,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 19:00,57.1,3.8,348.9,0.08,348.9,35.04,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.991420503491
11/5/2023 19:15,57.1,4,419,0.09,419,35.61,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 19:30,57.1,4.1,419.8,0.09,419.8,36.18,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 19:45,57.1,4.2,419.8,0.09,419.8,36.73,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 20:00,57.1,4.3,419.8,0.1,419.8,35.81,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,159.945818866824
11/5/2023 20:15,57.1,4.3,503.4,0.09,503.4,37.39,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 20:30,57.1,4.4,504.4,0.09,504.4,35.6,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 20:45,57.1,4.3,504.4,0.09,504.4,39.43,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 21:00,57.1,4.6,504.4,0.09,504.4,39.6,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 21:15,57.1,4.6,597.5,0.09,597.5,43.51,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 21:30,57.1,4.7,598.5,0.09,598.5,43.86,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 21:45,57.1,4.7,598.5,0.09,598.5,45.97,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 22:00,57.1,5,598.5,0.09,598.5,44.25,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 22:15,57.1,4.9,710.4,0.09,710.4,43.37,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 22:30,57.1,5.1,711.6,0.09,711.6,43.74,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 22:45,57.1,4.7,711.6,0.09,711.6,43.19,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 23:00,57.1,4.8,711.6,0.09,711.6,41.88,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 23:15,57.1,4.8,621.5,0.09,621.5,41.78,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/5/2023 23:30,57.1,5,620.5,0.1,620.5,37.34,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,159.945818866824
11/5/2023 23:45,57.1,4.9,620.5,0.09,620.5,32.96,11644,46.61,252.3,657.6,18425,2023-11-05,09:45:00,160.468619685158
11/6/2023 0:00,57.1,4.9,620.5,0.09,620.5,32.96,11644,46.61,252.3,657.6,18425,2023-11-06,00:00:00,160.468619685158
11/6/2023 0:15,57.1,5.3,632.5,0.09,632.5,35.84,11644,46.61,252.3,657.6,18425,2023-11-06,00:15:00,160.468619685158
11/6/2023 0:30,57.1,5.1,632.7,0.1,632.7,32.3,11644,46.61,252.3,657.6,18425,2023-11-06,00:30:00,159.945818866824
11/6/2023 0:45,57.1,5.2,632.7,0.09,632.7,35.27,11644,46.61,252.3,657.6,18425,2023-11-06,00:45:00,160.468619685158
11/6/2023 1:00,57.1,5.5,632.7,0.23,632.7,35.79,11644,46.61,252.3,657.6,18425,2023-11-06,01:00:00,153.149408228489
11/6/2023 1:15,57.1,5.4,535.5,0.09,535.5,33.91,11644,46.61,252.3,657.6,18425,2023-11-06,01:15:00,160.468619685158
11/6/2023 1:30,57.1,5.5,534.4,0.39,534.4,33.12,11644,46.61,252.3,657.6,18425,2023-11-06,01:30:00,144.784595135154
11/6/2023 1:45,57.1,4.7,534.4,0.09,534.4,34.87,11644,46.61,252.3,657.6,18425,2023-11-06,01:45:00,160.468619685158
11/6/2023 2:00,57.1,4.8,534.4,0.09,534.4,37.11,11644,46.61,252.3,657.6,18425,2023-11-06,02:00:00,160.468619685158
11/6/2023 2:15,57.1,4.8,492.2,0.09,492.2,35.8,11644,46.61,252.3,657.6,18425,2023-11-06,02:15:00,160.468619685158
11/6/2023 2:30,57.1,4.9,491.7,0.09,491.7,32.86,11644,46.61,252.3,657.6,18425,2023-11-06,02:30:00,160.468619685158
11/6/2023 2:45,57.1,4.9,491.7,0.09,491.7,32.14,11644,46.61,252.3,657.6,18425,2023-11-06,02:45:00,160.468619685158
11/6/2023 3:00,57.1,5.1,491.7,0.08,491.7,35.32,11644,46.61,252.3,657.6,18425,2023-11-06,03:00:00,160.991420503491
11/6/2023 3:15,57.1,4.9,450.2,0.09,450.2,34.67,11644,46.61,252.3,657.6,18425,2023-11-06,03:15:00,160.468619685158
11/6/2023 3:30,57.1,5,449.8,0.1,449.8,35.01,11644,46.61,252.3,657.6,18425,2023-11-06,03:30:00,159.945818866824
11/6/2023 3:45,57.1,5.2,449.8,0.1,449.8,32.79,11644,46.61,252.3,657.6,18425,2023-11-06,03:45:00,159.945818866824
11/6/2023 4:00,57.1,5.2,449.8,0.1,449.8,30.52,11644,46.61,252.3,657.6,18425,2023-11-06,04:00:00,159.945818866824
11/6/2023 4:15,57.1,5.3,422.3,0.1,422.3,28.44,11644,46.61,252.3,657.6,18425,2023-11-06,04:15:00,159.945818866824
11/6/2023 4:30,57.1,5.1,422,0.1,422,31.11,11644,46.61,252.3,657.6,18425,2023-11-06,04:30:00,159.945818866824
11/6/2023 4:45,57.1,5.5,422,0.09,422,26.44,11644,46.61,252.3,657.6,18425,2023-11-06,04:45:00,160.468619685158
11/6/2023 5:00,57.1,5.3,422,0.1,422,29.57,11644,46.61,252.3,657.6,18425,2023-11-06,05:00:00,159.945818866824
11/6/2023 5:15,57.1,5,417.8,0.09,417.8,28.35,11644,46.61,252.3,657.6,18425,2023-11-06,05:15:00,160.468619685158
11/6/2023 5:30,57.1,5,417.8,0.1,417.8,27.23,11644,46.61,252.3,657.6,18425,2023-11-06,05:30:00,159.945818866824
11/6/2023 5:45,57.1,5.1,417.8,0.1,417.8,30.47,11644,46.61,252.3,657.6,18425,2023-11-06,05:45:00,159.945818866824
11/6/2023 6:00,57.1,5,417.8,0.09,417.8,28.24,11644,46.61,252.3,657.6,18425,2023-11-06,06:00:00,160.468619685158
11/6/2023 6:15,57.1,4.9,426.1,0.1,426.1,27.13,11644,46.61,252.3,657.6,18425,2023-11-06,06:15:00,159.945818866824
11/6/2023 6:30,57.1,5.5,426.2,0.1,426.2,31.66,11644,46.61,252.3,657.6,18425,2023-11-06,06:30:00,159.945818866824
11/6/2023 6:45,57.1,7.6,426.2,0.1,426.2,30.26,11644,46.61,252.3,657.6,18425,2023-11-06,06:45:00,159.945818866824
11/6/2023 7:00,57.1,13.7,426.2,0.09,426.2,29.3,11644,46.61,252.3,657.6,18425,2023-11-06,07:00:00,160.468619685158
11/6/2023 7:15,57.1,21.8,416.9,0.1,416.9,28,11644,46.61,252.3,657.6,18425,2023-11-06,07:15:00,159.945818866824
11/6/2023 7:30,57.1,32.1,416.8,0.09,416.8,23.55,11644,46.61,252.3,657.6,18425,2023-11-06,07:30:00,160.468619685158
11/6/2023 7:45,57.1,44,416.8,0.1,416.8,30.05,11644,46.61,252.3,657.6,18425,2023-11-06,07:45:00,159.945818866824
11/6/2023 8:00,57.1,56.6,416.8,0.09,416.8,31.46,11644,46.61,252.3,657.6,18425,2023-11-06,08:00:00,160.468619685158
11/6/2023 8:15,57.1,69.4,411.5,0.1,411.5,33.33,11644,46.61,252.3,657.6,18425,2023-11-06,08:15:00,159.945818866824
11/6/2023 8:30,57.1,94.1,411.4,0.11,411.4,39.18,11644,46.61,252.3,657.6,18425,2023-11-06,08:30:00,159.423018048491
11/6/2023 8:45,57.1,127.7,411.4,0.34,411.4,50.72,11644,46.61,252.3,657.6,18425,2023-11-06,08:45:00,147.398599226821
11/6/2023 9:00,57.1,147.8,411.4,0.92,411.4,58.78,11644,46.61,252.3,657.6,18425,2023-11-06,09:00:00,117.07615176348
11/6/2023 9:15,57.1,167.3,460,0.52,460,59.66,11644,46.61,252.3,657.6,18425,2023-11-06,09:15:00,137.988184496819
11/6/2023 9:30,57.1,180,460.6,0.41,460.6,59.44,11644,46.61,252.3,657.6,18425,2023-11-06,09:30:00,143.738993498487
11/6/2023 9:45,57.1,200.6,460.6,0.54,460.6,62.4,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,136.942582860152
11/6/2023 10:00,57.1,227.2,460.6,0.65,460.6,56.18,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,131.191773858484
11/6/2023 10:15,57.1,242.2,450.6,0.71,450.6,36.44,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,128.054968948483
11/6/2023 10:30,57.1,258.9,450.5,0.74,450.5,35.83,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,126.486566493483
11/6/2023 10:45,57.1,268.2,450.5,0.54,450.5,40.73,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,136.942582860152
11/6/2023 11:00,57.1,281.8,450.5,0.56,450.5,36.6,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,135.896981223485
11/6/2023 11:15,57.1,304.4,360.5,0.86,360.5,33.86,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,120.212956673481
11/6/2023 11:30,57.1,304.6,359.5,0.9,359.5,30.21,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,118.121753400147
11/6/2023 11:45,57.1,316.8,359.5,1.46,359.5,27.23,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,88.8449075734731
11/6/2023 12:00,57.1,318,359.5,1.16,359.5,28.42,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,104.528932123477
11/6/2023 12:15,57.1,319,287.5,0.86,287.5,27.75,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,120.212956673481
11/6/2023 12:30,57.1,319.1,286.7,0.88,286.7,23.7,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,119.167355036814
11/6/2023 12:45,57.1,276.3,286.7,0.69,286.7,25.28,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,129.10057058515
11/6/2023 13:00,57.1,310.1,286.7,0.49,286.7,27.32,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,139.556586951819
11/6/2023 13:15,57.1,304.3,226,0.66,226,22.7,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,130.66897304015
11/6/2023 13:30,57.1,290.5,225.3,0.75,225.3,22.56,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,125.963765675149
11/6/2023 13:45,57.1,287,225.3,0.45,225.3,27.21,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,141.647790225153
11/6/2023 14:00,57.1,271,225.3,0.49,225.3,25.09,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,139.556586951819
11/6/2023 14:15,57.1,244.6,241,0.47,241,26.56,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,140.602188588486
11/6/2023 14:30,57.1,239.2,241.2,0.33,241.2,24,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,147.921400045155
11/6/2023 14:45,57.1,218.9,241.2,0.47,241.2,27.19,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,140.602188588486
11/6/2023 15:00,57.1,199.5,241.2,0.5,241.2,26.34,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,139.033786133486
11/6/2023 15:15,57.1,144.2,270.7,0.28,270.7,23.77,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,150.535404136822
11/6/2023 15:30,57.1,85.7,271,0.33,271,27.15,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,147.921400045155
11/6/2023 15:45,57.1,74.1,271,0.18,271,31.68,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,155.763412320157
11/6/2023 16:00,57.1,67.1,271,0.24,271,26.46,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,152.626607410156
11/6/2023 16:15,57.1,52,302.8,0.06,302.8,25.53,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,162.037022140158
11/6/2023 16:30,57.1,38.8,303.2,0.09,303.2,26.6,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 16:45,57.1,27.7,303.2,0.09,303.2,30.43,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 17:00,57.1,17.8,303.2,0.08,303.2,33.94,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.991420503491
11/6/2023 17:15,57.1,9.5,303.2,0.09,303.2,35.74,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 17:30,57.1,3.2,303.2,0.09,303.2,42.98,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 17:45,57.1,1.2,303.2,0.09,303.2,46.91,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 18:00,57.1,1.3,303.2,0.09,303.2,47.49,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 18:15,57.1,2,303.2,0.09,303.2,48.59,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 18:30,57.1,2.6,303.2,0.09,303.2,47.59,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 18:45,57.1,3,303.2,0.09,303.2,49.89,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 19:00,57.1,3.3,303.2,0.09,303.2,52.05,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 19:15,57.1,3.7,874.3,0.09,874.3,52.62,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 19:30,57.1,4,866.7,0.09,866.7,52.89,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 19:45,57.1,4.2,866.7,0.09,866.7,52.37,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 20:00,57.1,4.3,866.7,0.09,866.7,55.4,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 20:15,57.1,4.2,565.6,0.09,565.6,54.38,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 20:30,57.1,4.4,562.2,0.09,562.2,55.85,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 20:45,57.1,4.6,562.2,0.09,562.2,52.2,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 21:00,57.1,4.5,562.2,0.09,562.2,56.87,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 21:15,57.1,4.7,539.3,0.09,539.3,51.45,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 21:30,57.1,4.5,539,0.09,539,53.04,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 21:45,57.1,4.6,539,0.09,539,53.4,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 22:00,57.1,4.9,539,0.09,539,53.82,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 22:15,57.1,4.7,559,0.09,559,51.44,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 22:30,57.1,4.8,559.2,0.09,559.2,52.42,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 22:45,57.1,5.2,559.2,0.1,559.2,49.89,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,159.945818866824
11/6/2023 23:00,57.1,5.1,559.2,0.1,559.2,48.27,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,159.945818866824
11/6/2023 23:15,57.1,4.8,517.1,0.09,517.1,46.18,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/6/2023 23:30,57.1,4.8,516.6,0.13,516.6,43.31,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,158.377416411824
11/6/2023 23:45,57.1,4.7,516.6,0.09,516.6,40.43,11644,46.61,252.3,657.6,18425,2023-11-06,09:45:00,160.468619685158
11/7/2023 0:00,57.1,4.7,516.6,0.09,516.6,40.43,11644,46.61,252.3,657.6,18425,2023-11-07,00:00:00,160.468619685158
11/7/2023 0:15,57.1,4.7,505.6,0.1,505.6,36.31,11644,46.61,252.3,657.6,18425,2023-11-07,00:15:00,159.945818866824
11/7/2023 0:30,57.1,4.8,505.5,0.1,505.5,41.42,11644,46.61,252.3,657.6,18425,2023-11-07,00:30:00,159.945818866824
11/7/2023 0:45,57.1,4.9,505.5,0.07,505.5,39.13,11644,46.61,252.3,657.6,18425,2023-11-07,00:45:00,161.514221321825
11/7/2023 1:00,57.1,5,505.5,0.1,505.5,35.78,11644,46.61,252.3,657.6,18425,2023-11-07,01:00:00,159.945818866824
11/7/2023 1:15,57.1,4.9,422.6,0.07,422.6,35.22,11644,46.61,252.3,657.6,18425,2023-11-07,01:15:00,161.514221321825
11/7/2023 1:30,57.1,5,421.7,0.21,421.7,37.54,11644,46.61,252.3,657.6,18425,2023-11-07,01:30:00,154.195009865156
11/7/2023 1:45,57.1,4.7,421.7,0.1,421.7,31.04,11644,46.61,252.3,657.6,18425,2023-11-07,01:45:00,159.945818866824
11/7/2023 2:00,57.1,4.8,421.7,0.1,421.7,33.83,11644,46.61,252.3,657.6,18425,2023-11-07,02:00:00,159.945818866824
11/7/2023 2:15,57.1,4.7,348.2,0.11,348.2,33.61,11644,46.61,252.3,657.6,18425,2023-11-07,02:15:00,159.423018048491
11/7/2023 2:30,57.1,4.9,347.3,0.11,347.3,34.68,11644,46.61,252.3,657.6,18425,2023-11-07,02:30:00,159.423018048491
11/7/2023 2:45,57.1,4.6,347.3,0.11,347.3,36.98,11644,46.61,252.3,657.6,18425,2023-11-07,02:45:00,159.423018048491
11/7/2023 3:00,57.1,4.8,347.3,0.11,347.3,27.71,11644,46.61,252.3,657.6,18425,2023-11-07,03:00:00,159.423018048491
11/7/2023 3:15,57.1,5.1,313.2,0.11,313.2,30.07,11644,46.61,252.3,657.6,18425,2023-11-07,03:15:00,159.423018048491
11/7/2023 3:30,57.1,4.8,312.8,0.06,312.8,28.68,11644,46.61,252.3,657.6,18425,2023-11-07,03:30:00,162.037022140158
11/7/2023 3:45,57.1,5.3,312.8,0.09,312.8,27.65,11644,46.61,252.3,657.6,18425,2023-11-07,03:45:00,160.468619685158
11/7/2023 4:00,57.1,5.2,312.8,0.11,312.8,31.08,11644,46.61,252.3,657.6,18425,2023-11-07,04:00:00,159.423018048491
11/7/2023 4:15,57.1,5.2,322.3,0.1,322.3,31.97,11644,46.61,252.3,657.6,18425,2023-11-07,04:15:00,159.945818866824
11/7/2023 4:30,57.1,5.2,322.4,0.17,322.4,28.92,11644,46.61,252.3,657.6,18425,2023-11-07,04:30:00,156.28621313849
11/7/2023 4:45,57.1,5.1,322.4,0.1,322.4,30.68,11644,46.61,252.3,657.6,18425,2023-11-07,04:45:00,159.945818866824
11/7/2023 5:00,57.1,5.2,322.4,0.11,322.4,26.2,11644,46.61,252.3,657.6,18425,2023-11-07,05:00:00,159.423018048491
11/7/2023 5:15,57.1,5,343.9,0.11,343.9,28.85,11644,46.61,252.3,657.6,18425,2023-11-07,05:15:00,159.423018048491
11/7/2023 5:30,57.1,5,344.1,0.09,344.1,30.36,11644,46.61,252.3,657.6,18425,2023-11-07,05:30:00,160.468619685158
11/7/2023 5:45,57.1,5,344.1,0.1,344.1,30.83,11644,46.61,252.3,657.6,18425,2023-11-07,05:45:00,159.945818866824
11/7/2023 6:00,57.1,4.9,344.1,0.1,344.1,29.08,11644,46.61,252.3,657.6,18425,2023-11-07,06:00:00,159.945818866824
11/7/2023 6:15,57.1,5,369.4,0.09,369.4,31.21,11644,46.61,252.3,657.6,18425,2023-11-07,06:15:00,160.468619685158
11/7/2023 6:30,57.1,5.6,369.7,0.14,369.7,30.74,11644,46.61,252.3,657.6,18425,2023-11-07,06:30:00,157.854615593491
11/7/2023 6:45,57.1,7.3,369.7,0.09,369.7,28.7,11644,46.61,252.3,657.6,18425,2023-11-07,06:45:00,160.468619685158
11/7/2023 7:00,57.1,12,369.7,0.09,369.7,28.72,11644,46.61,252.3,657.6,18425,2023-11-07,07:00:00,160.468619685158
11/7/2023 7:15,57.1,19.7,336.1,0.13,336.1,27.8,11644,46.61,252.3,657.6,18425,2023-11-07,07:15:00,158.377416411824
11/7/2023 7:30,57.1,29.4,335.7,0.09,335.7,29.66,11644,46.61,252.3,657.6,18425,2023-11-07,07:30:00,160.468619685158
11/7/2023 7:45,57.1,40.2,335.7,0.09,335.7,32.59,11644,46.61,252.3,657.6,18425,2023-11-07,07:45:00,160.468619685158
11/7/2023 8:00,57.1,51.8,335.7,0.09,335.7,32.65,11644,46.61,252.3,657.6,18425,2023-11-07,08:00:00,160.468619685158
11/7/2023 8:15,57.1,64.9,436.6,0.11,436.6,36.15,11644,46.61,252.3,657.6,18425,2023-11-07,08:15:00,159.423018048491
11/7/2023 8:30,57.1,84.3,437.8,0.15,437.8,42.86,11644,46.61,252.3,657.6,18425,2023-11-07,08:30:00,157.331814775157
11/7/2023 8:45,57.1,108.2,437.8,0.27,437.8,48.16,11644,46.61,252.3,657.6,18425,2023-11-07,08:45:00,151.058204955156
11/7/2023 9:00,57.1,126.7,437.8,0.19,437.8,49.1,11644,46.61,252.3,657.6,18425,2023-11-07,09:00:00,155.240611501823
11/7/2023 9:15,57.1,148.6,504,0.62,504,49.32,11644,46.61,252.3,657.6,18425,2023-11-07,09:15:00,132.760176313484
11/7/2023 9:30,57.1,171.1,504.7,0.63,504.7,50.81,11644,46.61,252.3,657.6,18425,2023-11-07,09:30:00,132.237375495151
11/7/2023 9:45,57.1,190.6,504.7,0.51,504.7,47.49,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,138.510985315152
11/7/2023 10:00,57.1,204.3,504.7,0.8,504.7,56.03,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,123.349761583482
11/7/2023 10:15,57.1,223.5,500.8,0.48,500.8,66.42,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,140.079387770153
11/7/2023 10:30,57.1,238.6,500.8,0.76,500.8,69.91,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,125.440964856816
11/7/2023 10:45,57.1,253.2,500.8,0.55,500.8,46.66,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,136.419782041819
11/7/2023 11:00,57.1,269.5,500.8,0.72,500.8,45.21,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,127.53216813015
11/7/2023 11:15,57.1,276.3,477.2,0.73,477.2,42.99,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,127.009367311816
11/7/2023 11:30,57.1,285.3,477,0.87,477,34.05,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,119.690155855148
11/7/2023 11:45,57.1,293.9,477,0.6,477,37.16,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,133.805777950151
11/7/2023 12:00,57.1,290.6,477,0.98,477,32.66,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,113.939346853479
11/7/2023 12:15,57.1,288.3,462.5,0.61,462.5,28.37,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,133.282977131818
11/7/2023 12:30,57.1,279.9,462.4,0.75,462.4,20.34,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,125.963765675149
11/7/2023 12:45,57.1,246.6,462.4,0.83,462.4,27.66,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,121.781359128481
11/7/2023 13:00,57.1,282.2,462.4,0.27,462.4,30.12,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,151.058204955156
11/7/2023 13:15,57.1,267.6,432.4,0.53,432.4,28.63,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,137.465383678485
11/7/2023 13:30,57.1,256,432.1,0.36,432.1,33.31,11644,46.61,252.3,657.6,18425,2023-11-07,09:45:00,146.352997590154
